Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR2040674,2017-07-24 07:44:30,2017-07-25 08:16:52,9448995,1700819100,9448995,180,891,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040674.sralite.1,ERX2099731,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829736,SAMEA104170718,simple,35880,Flaveria pubescens,SAMEA104170718,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,1E01303FF7B014B3BD623E9A69F9DAA7,46B7D26F4DBEFD8D299FF1211E67A9C1
ERR2040675,2017-07-24 07:44:30,2017-07-29 09:20:58,10351551,1863279180,10351551,180,980,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040675.sralite.1,ERX2099732,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829737,SAMEA104170719,simple,35880,Flaveria pubescens,SAMEA104170719,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,BAD69E291E10457D8086AD11EBCF473F,84236513B51D0C8ECDBA72D319908251
ERR2040676,2017-07-24 07:44:30,2017-07-25 08:17:29,11212097,2018177460,11212097,180,1061,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040676.sralite.1,ERX2099733,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829738,SAMEA104170720,simple,343904,Flaveria sonorensis,SAMEA104170720,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,C937230E57847DB7F1FAB77839159DB1,043021797D43B8172161D1C036A99F99
ERR2040677,2017-07-24 07:44:30,2017-07-25 08:17:32,13672874,2461117320,13672874,180,1322,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040677.sralite.1,ERX2099734,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829739,SAMEA104170721,simple,4227,Flaveria trinervia,SAMEA104170721,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,A64742E1332C79469721600E7744D7EF,A5EF9E0080FB1399216010EF9DC6E13A
ERR2040678,2017-07-24 07:44:30,2017-07-25 08:17:29,11863241,2135383380,11863241,180,1149,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040678.sralite.1,ERX2099735,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829740,SAMEA104170722,simple,4227,Flaveria trinervia,SAMEA104170722,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,77473D18234EE07F8A07300CC02016A7,548C3AB246DEE2467A95777AC6231AF2
ERR2040679,2017-07-24 07:44:30,2017-07-25 08:18:03,9438169,1698870420,9438169,180,890,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040679.sralite.1,ERX2099736,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829741,SAMEA104170723,simple,243343,Flaveria vaginata,SAMEA104170723,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,BC28112705AFA389C93349DA2E63E4D2,F4316F87D0802D7B9C133E7C4805E6AD
ERR2040680,2017-07-24 07:44:31,2017-07-25 08:18:08,11553201,2079576180,11553201,180,1245,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040680.sralite.1,ERX2099737,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829742,SAMEA104170724,simple,45322,Tragopogon dubius,SAMEA104170724,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,F9E4CC94E860AD780CCB0C7BB949B536,AE071909ECBD1C869AD541FD350B9A5C
ERR2040681,2017-07-24 07:44:31,2017-07-25 08:18:11,12058557,2170540260,12058557,180,1176,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040681.sralite.1,ERX2099738,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829743,SAMEA104170725,simple,189246,Curio rowleyanus,SAMEA104170725,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,720E02709174F3FB657ECE4CEC438424,A8D03927ADE7882BC92F232BE1573B54
ERR2040682,2017-07-24 07:44:31,2017-07-25 08:18:37,9810539,1765897020,9810539,180,1060,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040682.sralite.1,ERX2099739,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829744,SAMEA104170726,simple,41653,Tragopogon pratensis,SAMEA104170726,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,20ECF95D4C7E297EC8E43F91E4526895,332B54307BAC66D029D4EC6AA28B9ADF
ERR2040683,2017-07-24 07:44:31,2017-07-25 08:18:47,11424365,2056385700,11424365,180,1237,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040683.sralite.1,ERX2099740,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829745,SAMEA104170727,simple,13731,Tragopogon porrifolius,SAMEA104170727,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,1C75281137D013CBDBF9C47D4A761F70,FF5456F118B8D273C4F8662F4D2C398D
ERR2040684,2017-07-24 07:44:31,2017-07-25 08:19:00,15885627,2859412860,15885627,180,1895,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040684.sralite.1,ERX2099741,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829746,SAMEA104170728,simple,261642,Tragopogon castellanus,SAMEA104170728,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,75C44714C38DD8BAC5AFCC837072C263,F2E0062C2D8A58FC565060105B40DBF7
ERR2040685,2017-07-24 07:44:31,2017-07-29 09:21:15,7581004,1288770680,7581004,170,856,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040685.sralite.1,ERX2099742,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829747,SAMEA104170729,simple,883015,Lactuca graminifolia,SAMEA104170729,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,10BB41ABC4B7E13CEE96F2B3F334E289,3C9711A008EAEF30BD6D3B105A05CF15
ERR2040686,2017-07-24 07:44:31,2017-07-25 08:19:08,7620124,1295421080,7620124,170,870,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040686.sralite.1,ERX2099743,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829748,SAMEA104170730,simple,883015,Lactuca graminifolia,SAMEA104170730,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,6FAA454C699639EF449A0FFF375FD333,DFA7697089DCDD17A945D9016500987A
ERR2040687,2017-07-24 07:44:31,2017-07-25 08:19:24,11609920,2089785600,11609920,180,1233,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040687.sralite.1,ERX2099744,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829749,SAMEA104170731,simple,41502,Carthamus lanatus,SAMEA104170731,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,1221D56A336E558A829D92BD9B9526EE,716B0F80F0BF65083A21E43F2FAF5D49
ERR2040688,2017-07-24 07:44:31,2017-07-25 08:19:53,16410720,2953929600,16410720,180,1941,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040688.sralite.1,ERX2099745,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829750,SAMEA104170732,simple,75955,Cicerbita plumieri,SAMEA104170732,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,DA015362443268F6709AD8E9F988C865,F21B6B7758B1B5D0C88017C3F4884CEA
ERR2040689,2017-07-24 07:44:31,2017-07-25 08:19:53,14873760,2677276800,14873760,180,1727,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040689.sralite.1,ERX2099746,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829751,SAMEA104170733,simple,99028,Cota tinctoria,SAMEA104170733,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,C83AA827592E771C0D0C87C13F381F91,7D74DB5E9BBADFAE4EED3435DDB1BA60
ERR2040690,2017-07-24 07:44:31,2017-07-25 08:20:11,13621243,2451823740,13621243,180,1629,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040690.sralite.1,ERX2099747,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829752,SAMEA104170734,simple,49078,Leontopodium alpinum,SAMEA104170734,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,E817DFC1084BF7904AC7081A2628C96E,8C00C54CD2B5D08E7018CC4C16230E4B
ERR2040691,2017-07-24 07:44:31,2017-07-25 08:20:35,12997846,2339612280,12997846,180,1260,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040691.sralite.1,ERX2099748,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829753,SAMEA104170735,simple,330173,Lobelia siphilitica,SAMEA104170735,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,4A8E9516045EF3C7CC0BC5376093DB4F,B36621EA4865DBC41B9D4615BAF1FE87
ERR2040692,2017-07-24 07:44:31,2017-07-25 08:20:52,16290716,2932328880,16290716,180,1892,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040692.sralite.1,ERX2099749,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829754,SAMEA104170736,simple,94286,Platycodon grandiflorus,SAMEA104170736,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,987D638B9FA26F0D480C83605E480F67,968CFBCC8D48EE876D7A863C35DBBBD1
ERR2040693,2017-07-24 07:44:31,2017-07-25 08:20:52,12397612,2231570160,12397612,180,1328,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040693.sralite.1,ERX2099750,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829755,SAMEA104170737,simple,28525,Menyanthes trifoliata,SAMEA104170737,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,7DD2B6E63B40521E953FE38E330198F1,F1871AAED7B5E82F9C7A11880C0B60E6
ERR2040694,2017-07-24 07:44:31,2017-07-25 08:21:17,12795887,2303259660,12795887,180,1507,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040694.sralite.1,ERX2099751,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829756,SAMEA104170738,simple,92224,Phelline lucida,SAMEA104170738,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,32CC5F044E1325E57EAF9AAF7AE5B454,151BD0001D4493814EB6635B259F45D1
ERR2040695,2017-07-24 07:44:31,2017-07-25 08:21:41,14028515,2525132700,14028515,180,1711,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040695.sralite.1,ERX2099752,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829757,SAMEA104170739,simple,482951,Stylidium adnatum,SAMEA104170739,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,8E738CD2010D42FED12B8F05A5536215,AACD3E59C611F980FD2EC3BC889C8AF9
ERR2040576,2017-07-24 07:44:29,2017-07-29 08:50:59,13333334,2400000120,13333334,180,1584,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040576.sralite.1,ERX2099633,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829638,SAMEA104170620,simple,245855,Oxera pulchella,SAMEA104170620,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,8E934A2987D831E5291FB390667B5DCA,93214286C345E420E67D93253132F55C
ERR2040577,2017-07-24 07:44:29,2017-07-29 08:50:53,7284442,1311199560,7284442,180,926,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040577.sralite.1,ERX2099634,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829639,SAMEA104170621,simple,1799617,Poliomintha bustamanta,SAMEA104170621,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,1D5D222F0932222CD8E687CA429220B3,1D3E55523468ABECC8EC0D5ABBC9FE1A
ERR2040578,2017-07-24 07:44:29,2017-07-29 08:51:54,14640766,2635337880,14640766,180,1818,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040578.sralite.1,ERX2099635,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829640,SAMEA104170622,simple,1775653,Oxera neriifolia,SAMEA104170622,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,8779D227A7176926BD1E954A3B96945A,651C9C6870458C91B9B9428E56620184
ERR2040579,2017-07-24 07:44:29,2017-07-29 08:51:37,11849567,2132922060,11849567,180,1176,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040579.sralite.1,ERX2099636,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829641,SAMEA104170623,simple,192262,Pinguicula agnata,SAMEA104170623,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,DB3378336EF3D2D82CE3355E706C5997,A3A1F9DA8B7961DD8CBCB90455C89D96
ERR2040580,2017-07-24 07:44:29,2017-07-29 08:52:03,13593408,2446813440,13593408,180,1614,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040580.sralite.1,ERX2099637,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829642,SAMEA104170624,simple,1799615,Pinguicula caudata,SAMEA104170624,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,C598B5262FBCFDA04E1299A8C36BEEC0,BCA769D99CD4141110AE472BEF4A5E72
ERR2040581,2017-07-24 07:44:29,2017-07-29 08:52:20,11545083,2078114940,11545083,180,1239,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040581.sralite.1,ERX2099638,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829643,SAMEA104170625,simple,4146,Olea europaea,SAMEA104170625,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,D1A0C132BBECB7A8A5452AAC3F07E7B4,E9103AC9E5DD264C60969D71497D6FD8
ERR2040582,2017-07-24 07:44:29,2017-07-29 08:53:04,19396545,3491378100,19396545,180,2282,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040582.sralite.1,ERX2099639,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829644,SAMEA104170626,simple,126362,Chionanthus retusus,SAMEA104170626,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,C523B8A70456DB11B06002A84FF380E9,6E5AAE983D71FFDA3D2946F57012554A
ERR2040583,2017-07-24 07:44:29,2017-07-29 08:53:37,16390955,2950371900,16390955,180,1929,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040583.sralite.1,ERX2099640,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829645,SAMEA104170627,simple,126438,Ligustrum sinense,SAMEA104170627,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,2C8EAF594BA6EE78B5012CC4907E7B05,808C9C0A66C8C428019D83D21765E80E
ERR2040584,2017-07-24 07:44:29,2017-07-29 08:53:08,13513517,2432433060,13513517,180,1662,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040584.sralite.1,ERX2099641,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829646,SAMEA104170628,simple,126416,Forestiera segregata,SAMEA104170628,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,28A5C8BE94BB90EA5FDDDE1672B4FF6E,FEAE022FA2C465D1BD7D89AB85F02E0C
ERR2040585,2017-07-24 07:44:29,2017-07-29 08:53:57,15171051,2245315548,15171051,148,1087,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040585.sralite.1,ERX2099642,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina Genome Analyzer II,ERP023948,PRJEB21674,,393814,ERS1829647,SAMEA104170629,simple,4179,Conopholis americana,SAMEA104170629,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,D3E0EA01499D9FFE5CF5B2738DD34F3C,5D7A0DD3B3C9EF725C027CCEB448EE8C
ERR2040586,2017-07-24 07:44:29,2017-07-29 08:53:52,14988549,2218305252,14988549,148,1080,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040586.sralite.1,ERX2099643,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina Genome Analyzer II,ERP023948,PRJEB21674,,393814,ERS1829648,SAMEA104170630,simple,86093,Lindenbergia philippensis,SAMEA104170630,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,E850080330E74A9D20D74CE9C685BC5C,CAA53DE479F01C5833D600512A0ABBF2
ERR2040587,2017-07-24 07:44:29,2017-07-29 08:54:22,12965911,1905988917,12965911,147,896,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR002/040/ERR2040587/ERR2040587.sralite.1,ERX2099644,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina Genome Analyzer II,ERP023948,PRJEB21674,,393814,ERS1829649,SAMEA104170631,simple,86093,Lindenbergia philippensis,SAMEA104170631,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,E5391480B58FA1E773C9A9AAD05358D4,8FA731B4C725567B0241CC89FB7D5B95
ERR2040588,2017-07-24 07:44:29,2017-07-29 08:54:44,15043195,2226392860,15043195,148,1073,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040588.sralite.1,ERX2099645,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina Genome Analyzer II,ERP023948,PRJEB21674,,393814,ERS1829650,SAMEA104170632,simple,48537,Aphyllon fasciculatum,SAMEA104170632,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,3C68AA58DEDB98CB3394C879D823F8FC,DF99F7DE8BC87976D2A565824895272D
ERR2040589,2017-07-24 07:44:29,2017-07-29 08:54:38,15709899,2325065052,15709899,148,1120,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040589.sralite.1,ERX2099646,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina Genome Analyzer II,ERP023948,PRJEB21674,,393814,ERS1829651,SAMEA104170633,simple,48537,Aphyllon fasciculatum,SAMEA104170633,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,88F8E6C4636D336633A37A5D994A26C1,F639337B02816F82092FB73E96FA8D1F
ERR2040590,2017-07-24 07:44:29,2017-07-29 08:55:18,11314771,2036658780,11314771,180,1342,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040590.sralite.1,ERX2099647,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829652,SAMEA104170634,simple,4177,Epifagus virginiana,SAMEA104170634,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,8DE9787922E98BD987CBBA57F07DBA46,115819D24CEE793777E198C59CE5A8EF
ERR2040591,2017-07-24 07:44:29,2017-07-29 08:55:20,11745573,2114203140,11745573,180,1442,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040591.sralite.1,ERX2099648,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829653,SAMEA104170635,simple,4177,Epifagus virginiana,SAMEA104170635,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,DD00ABFC1BB92EAC1895CCF1D1AE7C27,2BCB96EBE5611584BC925EF5917E8023
ERR2040592,2017-07-24 07:44:29,2017-07-29 08:55:28,11504535,2070816300,11504535,180,1161,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040592.sralite.1,ERX2099649,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829654,SAMEA104170636,simple,1799609,Paulownia fargesii,SAMEA104170636,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,26F645D2F7565DC86E54F1E65ADC2DA9,090EBFF5FA8FE503BF6206A5A64AA4D6
ERR2040593,2017-07-24 07:44:29,2017-07-29 08:56:06,12552925,2259526500,12552925,180,1300,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/040/ERR2040593.sralite.1,ERX2099650,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829655,SAMEA104170637,simple,4184,Uncarina grandidieri,SAMEA104170637,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,C6B8A1608B7183A3818B2F8989E548D4,7C06285F0B46A06F7E3FA886DD26A5FF
